Pentad,Spp,Common_group,Common_species,Genus,Species,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total_Records,Total_Cards,ReportingRate
2505_2835,410,Bee-eater,Little,Merops,pusillus,0.0,0.0,,,0.0,50.0,0.0,,0.0,0.0,0.0,0.0,2,22,9.1
2505_2835,412,Roller,European,Coracias,garrulus,66.7,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,33.3,3,22,13.6
2505_2835,413,Roller,Lilac-breasted,Coracias,caudatus,66.7,100.0,,,100.0,100.0,50.0,,66.7,0.0,100.0,66.7,17,22,77.3
2505_2835,415,Roller,Purple,Coracias,naevius,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,33.3,1,22,4.5
2505_2835,418,Hoopoe,African,Upupa,africana,0.0,0.0,,,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,22,4.5
2505_2835,419,"Wood Hoopoe","Green ",Phoeniculus,purpureus,66.7,0.0,,,0.0,0.0,0.0,,33.3,0.0,0.0,33.3,4,22,18.2
2505_2835,421,Scimitarbill,Common,Rhinopomastus,cyanomelas,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,33.3,1,22,4.5
2505_2835,424,Hornbill,"African Grey",Lophoceros,nasutus,33.3,50.0,,,0.0,50.0,0.0,,33.3,100.0,0.0,66.7,8,22,36.4
2505_2835,426,Hornbill,"Southern Yellow-billed",Tockus,leucomelas,66.7,50.0,,,100.0,50.0,100.0,,100.0,100.0,66.7,66.7,16,22,72.7
2505_2835,431,Barbet,Black-collared,Lybius,torquatus,33.3,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,22,4.5
2505_2835,437,Tinkerbird,Yellow-fronted,Pogoniulus,chrysoconus,0.0,0.0,,,0.0,50.0,0.0,,0.0,0.0,0.0,0.0,2,22,9.1
2505_2835,439,Barbet,Crested,Trachyphonus,vaillantii,100.0,50.0,,,100.0,50.0,50.0,,66.7,100.0,66.7,100.0,16,22,72.7
2505_2835,440,Honeyguide,Greater,Indicator,indicator,0.0,0.0,,,0.0,50.0,0.0,,33.3,0.0,0.0,0.0,3,22,13.6
2505_2835,446,Woodpecker,Bennett's,Campethera,bennettii,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,66.7,2,22,9.1
2505_2835,447,Woodpecker,Golden-tailed,Campethera,abingoni,66.7,0.0,,,0.0,0.0,0.0,,0.0,0.0,66.7,66.7,6,22,27.3
2505_2835,450,Woodpecker,Cardinal,Dendropicos,fuscescens,0.0,0.0,,,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,22,4.5
2505_2835,451,Woodpecker,Bearded,Chloropicus,namaquus,0.0,0.0,,,100.0,0.0,0.0,,33.3,0.0,0.0,0.0,2,22,9.1
2505_2835,458,Lark,Rufous-naped,Mirafra,africana,100.0,100.0,,,0.0,0.0,0.0,,33.3,100.0,100.0,33.3,11,22,50.0
2505_2835,460,Lark,Sabota,Calendulauda,sabota,0.0,0.0,,,100.0,0.0,0.0,,0.0,0.0,0.0,33.3,2,22,9.1
2505_2835,493,Swallow,Barn,Hirundo,rustica,100.0,50.0,,,0.0,0.0,0.0,,0.0,100.0,100.0,66.7,10,22,45.5
2505_2835,498,Swallow,Pearl-breasted,Hirundo,dimidiata,33.3,0.0,,,100.0,50.0,50.0,,0.0,0.0,0.0,0.0,5,22,22.7
2505_2835,501,Swallow,Red-breasted,Cecropis,semirufa,33.3,100.0,,,0.0,0.0,50.0,,100.0,0.0,100.0,66.7,12,22,54.5
2505_2835,502,Swallow,"Greater Striped",Cecropis,cucullata,33.3,50.0,,,0.0,0.0,0.0,,33.3,100.0,100.0,100.0,10,22,45.5
2505_2835,503,Swallow,"Lesser Striped",Cecropis,abyssinica,100.0,50.0,,,0.0,0.0,0.0,,100.0,0.0,33.3,66.7,10,22,45.5
2505_2835,514,Tit,Ashy,Melaniparus,cinerascens,0.0,0.0,,,0.0,0.0,0.0,,33.3,0.0,0.0,0.0,1,22,4.5
2505_2835,517,Drongo,Fork-tailed,Dicrurus,adsimilis,66.7,100.0,,,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,21,22,95.5
2505_2835,521,Oriole,Black-headed,Oriolus,larvatus,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,33.3,1,22,4.5
2505_2835,522,Crow,Pied,Corvus,albus,0.0,0.0,,,100.0,50.0,50.0,,33.3,0.0,33.3,0.0,6,22,27.3
2505_2835,527,Tit,"Southern Black",Melaniparus,niger,0.0,0.0,,,0.0,25.0,0.0,,33.3,100.0,33.3,0.0,4,22,18.2
2505_2835,531,Tit,"Cape Penduline",Anthoscopus,minutus,0.0,0.0,,,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,22,4.5
2505_2835,533,Babbler,Arrow-marked,Turdoides,jardineii,66.7,0.0,,,100.0,25.0,0.0,,66.7,0.0,66.7,100.0,11,22,50.0
2505_2835,536,Babbler,"Southern Pied",Turdoides,bicolor,0.0,0.0,,,100.0,0.0,50.0,,66.7,0.0,0.0,66.7,6,22,27.3
2505_2835,544,Bulbul,"African Red-eyed",Pycnonotus,nigricans,0.0,0.0,,,0.0,50.0,0.0,,0.0,0.0,0.0,0.0,2,22,9.1
2505_2835,545,Bulbul,Dark-capped,Pycnonotus,tricolor,66.7,0.0,,,100.0,100.0,100.0,,66.7,0.0,33.3,66.7,14,22,63.6
2505_2835,557,Thrush,Groundscraper,Turdus,litsitsirupa,0.0,0.0,,,100.0,25.0,50.0,,33.3,0.0,0.0,0.0,4,22,18.2
2505_2835,568,Wheatear,Capped,Oenanthe,pileata,0.0,0.0,,,0.0,0.0,0.0,,33.3,0.0,0.0,0.0,1,22,4.5
2505_2835,576,Stonechat,African,Saxicola,torquatus,0.0,0.0,,,0.0,0.0,50.0,,0.0,0.0,0.0,0.0,1,22,4.5
2505_2835,581,Robin-Chat,Cape,Cossypha,caffra,0.0,0.0,,,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,22,4.5
2505_2835,582,Robin-Chat,White-throated,Cossypha,humeralis,33.3,50.0,,,0.0,25.0,50.0,,0.0,100.0,0.0,0.0,5,22,22.7
2505_2835,586,"Scrub Robin",Kalahari,Cercotrichas,paena,66.7,0.0,,,100.0,50.0,50.0,,33.3,0.0,33.3,33.3,9,22,40.9
2505_2835,588,"Scrub Robin",White-browed,Cercotrichas,leucophrys,100.0,50.0,,,100.0,50.0,100.0,,66.7,0.0,100.0,66.7,16,22,72.7
2505_2835,596,Warbler,Icterine,Hippolais,icterina,33.3,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,22,4.5
2505_2835,599,Warbler,Willow,Phylloscopus,trochilus,66.7,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2,22,9.1
2505_2835,601,Eremomela,Burnt-necked,Eremomela,usticollis,0.0,0.0,,,100.0,0.0,50.0,,0.0,100.0,66.7,33.3,6,22,27.3
2505_2835,614,Wren-Warbler,Barred,Calamonastes,fasciolatus,100.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,33.3,4,22,18.2
2505_2835,621,Crombec,Long-billed,Sylvietta,rufescens,100.0,50.0,,,100.0,75.0,100.0,,66.7,0.0,100.0,100.0,18,22,81.8
2505_2835,628,Camaroptera,Grey-backed,Camaroptera,brevicaudata,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,66.7,0.0,2,22,9.1
2505_2835,629,Cisticola,Zitting,Cisticola,juncidis,100.0,50.0,,,0.0,50.0,0.0,,0.0,0.0,33.3,100.0,10,22,45.5
2505_2835,630,Cisticola,Desert,Cisticola,aridulus,100.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,66.7,5,22,22.7
2505_2835,637,,Neddicky,Cisticola,fulvicapilla,100.0,50.0,,,100.0,0.0,100.0,,33.3,0.0,0.0,100.0,11,22,50.0
2505_2835,642,Cisticola,Rattling,Cisticola,chiniana,100.0,50.0,,,100.0,50.0,50.0,,66.7,100.0,100.0,100.0,17,22,77.3
2505_2835,649,Prinia,Tawny-flanked,Prinia,subflava,33.3,100.0,,,100.0,50.0,100.0,,33.3,100.0,100.0,66.7,15,22,68.2
2505_2835,650,Prinia,Black-chested,Prinia,flavicans,100.0,0.0,,,100.0,75.0,100.0,,33.3,100.0,100.0,66.7,16,22,72.7
2505_2835,654,Flycatcher,Spotted,Muscicapa,striata,66.7,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,66.7,4,22,18.2
2505_2835,658,Warbler,Chestnut-vented,Curruca,subcoerulea,66.7,0.0,,,100.0,100.0,100.0,,100.0,0.0,100.0,66.7,17,22,77.3
2505_2835,661,Flycatcher,Marico,Melaenornis,mariquensis,66.7,50.0,,,100.0,50.0,100.0,,66.7,0.0,33.3,66.7,13,22,59.1
2505_2835,665,Flycatcher,Fiscal,Melaenornis,silens,0.0,0.0,,,100.0,50.0,0.0,,0.0,0.0,33.3,0.0,4,22,18.2
2505_2835,673,Batis,Chinspot,Batis,molitor,100.0,50.0,,,100.0,0.0,50.0,,33.3,0.0,0.0,66.7,9,22,40.9
2505_2835,692,Pipit,African,Anthus,cinnamomeus,66.7,0.0,,,100.0,50.0,100.0,,33.3,0.0,100.0,100.0,14,22,63.6
2505_2835,694,Pipit,Plain-backed,Anthus,leucophrys,0.0,0.0,,,0.0,0.0,50.0,,0.0,0.0,0.0,0.0,1,22,4.5
2505_2835,695,Pipit,Buffy,Anthus,vaalensis,0.0,0.0,,,0.0,50.0,0.0,,0.0,0.0,0.0,0.0,2,22,9.1
2505_2835,706,Shrike,"Lesser Grey",Lanius,minor,66.7,50.0,,,0.0,0.0,0.0,,0.0,0.0,33.3,66.7,6,22,27.3
2505_2835,708,Shrike,Red-backed,Lanius,collurio,100.0,50.0,,,0.0,0.0,0.0,,0.0,0.0,33.3,100.0,8,22,36.4
2505_2835,709,Boubou,Southern,Laniarius,ferrugineus,66.7,50.0,,,0.0,50.0,50.0,,33.3,0.0,0.0,33.3,8,22,36.4
2505_2835,711,Shrike,Crimson-breasted,Laniarius,atrococcineus,100.0,0.0,,,100.0,100.0,100.0,,66.7,0.0,100.0,100.0,18,22,81.8
2505_2835,712,Puffback,Black-backed,Dryoscopus,cubla,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,100.0,33.3,4,22,18.2
