Pentad,Spp,Common_group,Common_species,Genus,Species,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total_Records,Total_Cards,ReportingRate
2650_3205,843,Waxbill,Common,Estrilda,astrild,,0.0,0.0,66.7,0.0,,,,0.0,0.0,50.0,,3,11,27.3
2650_3205,846,Whydah,Pin-tailed,Vidua,macroura,,0.0,0.0,66.7,0.0,,,,0.0,0.0,50.0,,3,11,27.3
2650_3205,849,Indigobird,Dusky,Vidua,funerea,,0.0,0.0,33.3,0.0,,,,0.0,0.0,0.0,,1,11,9.1
2650_3205,851,Indigobird,Village,Vidua,chalybeata,,0.0,0.0,33.3,0.0,,,,0.0,0.0,0.0,,1,11,9.1
2650_3205,852,Whydah,"Long-tailed Paradise ",Vidua,paradisaea,,0.0,0.0,33.3,100.0,,,,0.0,0.0,0.0,,2,11,18.2
2650_3205,859,Canary,Yellow-fronted,Crithagra,mozambica,,0.0,100.0,100.0,100.0,,,,0.0,0.0,50.0,,6,11,54.5
2650_3205,874,Bunting,Golden-breasted,Emberiza,flaviventris,,0.0,100.0,33.3,100.0,,,,100.0,0.0,0.0,,4,11,36.4
2650_3205,4131,Coucal,Burchell's,Centropus,burchellii,,0.0,0.0,66.7,100.0,,,,0.0,50.0,100.0,,6,11,54.5
2650_3205,4142,Sparrow,"Southern Grey-headed",Passer,diffusus,,0.0,100.0,66.7,100.0,,,,0.0,0.0,50.0,,5,11,45.5
2650_3205,13633,White-eye,"Southern Yellow",Zosterops,anderssoni,,0.0,0.0,0.0,100.0,,,,0.0,0.0,0.0,,1,11,9.1
2650_3210,41,Pelican,Pink-backed,Pelecanus,rufescens,0.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,149,0.7
2650_3210,42,Pelican,"Great White",Pelecanus,onocrotalus,12.5,0.0,0.0,7.7,0.0,0.0,14.3,0.0,0.0,0.0,0.0,3.8,4,149,2.7
2650_3210,47,Cormorant,"White-breasted ",Phalacrocorax,lucidus,0.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,149,0.7
2650_3210,50,Cormorant,Reed,Microcarbo,africanus,25.0,0.0,6.7,7.7,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.8,6,149,4.0
2650_3210,52,Darter,African,Anhinga,rufa,25.0,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,5,149,3.4
2650_3210,54,Heron,Grey,Ardea,cinerea,25.0,33.3,0.0,23.1,27.3,33.3,42.9,25.0,11.1,33.3,6.9,11.5,27,149,18.1
2650_3210,55,Heron,Black-headed,Ardea,melanocephala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.8,2,149,1.3
2650_3210,56,Heron,Goliath,Ardea,goliath,50.0,0.0,0.0,7.7,0.0,33.3,28.6,25.0,0.0,13.3,3.4,7.7,14,149,9.4
2650_3210,57,Heron,Purple,Ardea,purpurea,25.0,0.0,6.7,7.7,9.1,0.0,0.0,0.0,0.0,13.3,6.9,0.0,9,149,6.0
2650_3210,58,Egret,Great,Ardea,alba,37.5,33.3,0.0,15.4,0.0,33.3,14.3,25.0,44.4,26.7,17.2,11.5,27,149,18.1
2650_3210,59,Egret,Little,Egretta,garzetta,37.5,44.4,0.0,7.7,18.2,33.3,42.9,25.0,55.6,33.3,37.9,30.8,44,149,29.5
2650_3210,60,Egret,Intermediate,Ardea,intermedia,0.0,0.0,0.0,0.0,0.0,33.3,14.3,0.0,0.0,13.3,3.4,3.8,6,149,4.0
2650_3210,61,Egret,"Western Cattle",Bubulcus,ibis,50.0,22.2,20.0,30.8,9.1,0.0,14.3,0.0,33.3,26.7,31.0,80.8,52,149,34.9
2650_3210,62,Heron,Squacco,Ardeola,ralloides,50.0,22.2,13.3,15.4,0.0,33.3,14.3,0.0,33.3,20.0,17.2,26.9,30,149,20.1
2650_3210,63,Heron,Striated,Butorides,striata,37.5,55.6,13.3,30.8,27.3,33.3,28.6,0.0,11.1,13.3,34.5,23.1,39,149,26.2
2650_3210,66,Bittern,Dwarf,Ixobrychus,sturmii,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,2,149,1.3
2650_3210,67,Bittern,Little,Ixobrychus,minutus,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,149,0.7
2650_3210,69,Heron,"Black-crowned Night",Nycticorax,nycticorax,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,2,149,1.3
2650_3210,72,,Hamerkop,Scopus,umbretta,25.0,0.0,13.3,23.1,18.2,33.3,0.0,0.0,55.6,20.0,3.4,15.4,23,149,15.4
2650_3210,74,Openbill,African,Anastomus,lamelligerus,12.5,0.0,0.0,7.7,0.0,0.0,0.0,25.0,0.0,13.3,10.3,11.5,11,149,7.4
2650_3210,75,Stork,Saddle-billed,Ephippiorhynchus,senegalensis,12.5,0.0,0.0,0.0,0.0,33.3,0.0,0.0,11.1,6.7,0.0,7.7,6,149,4.0
2650_3210,76,Stork,Yellow-billed,Mycteria,ibis,12.5,33.3,6.7,23.1,9.1,66.7,28.6,25.0,33.3,26.7,6.9,7.7,25,149,16.8
2650_3210,77,Stork,Woolly-necked,Ciconia,episcopus,50.0,11.1,40.0,23.1,9.1,0.0,0.0,25.0,44.4,26.7,44.8,53.8,51,149,34.2
2650_3210,79,Stork,Black,Ciconia,nigra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,1,149,0.7
2650_3210,81,Ibis,"African Sacred",Threskiornis,aethiopicus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1,149,0.7
2650_3210,83,Ibis,Glossy,Plegadis,falcinellus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,3.4,3.8,3,149,2.0
2650_3210,84,Ibis,"Hadada ",Bostrychia,hagedash,87.5,66.7,80.0,53.8,72.7,66.7,42.9,100.0,55.6,80.0,75.9,61.5,104,149,69.8
2650_3210,85,Spoonbill,African,Platalea,alba,0.0,0.0,0.0,7.7,0.0,33.3,14.3,25.0,22.2,13.3,0.0,3.8,9,149,6.0
2650_3210,88,Goose,Spur-winged,Plectropterus,gambensis,62.5,22.2,26.7,30.8,9.1,66.7,28.6,25.0,66.7,33.3,41.4,46.2,56,149,37.6
2650_3210,89,Goose,Egyptian,Alopochen,aegyptiaca,75.0,66.7,66.7,53.8,45.5,66.7,42.9,25.0,55.6,73.3,72.4,69.2,95,149,63.8
2650_3210,91,Duck,Knob-billed,Sarkidiornis,melanotos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,3.4,0.0,2,149,1.3
2650_3210,95,Duck,"African Black",Anas,sparsa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,1,149,0.7
2650_3210,96,Duck,Yellow-billed,Anas,undulata,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,149,0.7
2650_3210,99,Teal,Blue-billed,Spatula,hottentota,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,149,0.7
2650_3210,100,Duck,"White-faced Whistling",Dendrocygna,viduata,37.5,33.3,26.7,30.8,9.1,33.3,14.3,25.0,11.1,6.7,6.9,11.5,25,149,16.8
2650_3210,107,Vulture,White-backed,Gyps,africanus,0.0,0.0,0.0,7.7,0.0,0.0,0.0,25.0,0.0,0.0,0.0,3.8,3,149,2.0
2650_3210,108,Vulture,Lappet-faced,Torgos,tracheliotos,0.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,149,0.7
2650_3210,114,Falcon,Lanner,Falco,biarmicus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,1,149,0.7
2650_3210,115,Hobby,Eurasian,Falco,subbuteo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1,149,0.7
2650_3210,119,Falcon,Amur,Falco,amurensis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,1,149,0.7
2650_3210,127,Cuckoo-Hawk,African,Aviceda,cuculoides,0.0,0.0,13.3,7.7,0.0,0.0,0.0,0.0,11.1,6.7,17.2,11.5,13,149,8.7
2650_3210,129,Kite,Yellow-billed,Milvus,aegyptius,50.0,33.3,0.0,0.0,0.0,0.0,0.0,25.0,33.3,33.3,72.4,46.2,49,149,32.9
2650_3210,130,Kite,"Black-winged ",Elanus,caeruleus,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,7.7,3,149,2.0
2650_3210,132,Honey-buzzard,European,Pernis,apivorus,12.5,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.8,4,149,2.7
2650_3210,134,Eagle,Tawny,Aquila,rapax,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,0.0,0.0,3,149,2.0
2650_3210,136,Eagle,"Lesser Spotted",Clanga,pomarina,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,3,149,2.0
2650_3210,137,Eagle,Wahlberg's,Hieraaetus,wahlbergi,12.5,33.3,6.7,0.0,0.0,0.0,0.0,0.0,11.1,6.7,17.2,42.3,23,149,15.4
2650_3210,138,Eagle,Long-crested,Lophaetus,occipitalis,0.0,0.0,0.0,0.0,18.2,33.3,0.0,0.0,0.0,0.0,6.9,0.0,5,149,3.4
2650_3210,142,Eagle,Martial,Polemaetus,bellicosus,0.0,33.3,13.3,0.0,0.0,33.3,14.3,0.0,11.1,6.7,13.8,3.8,14,149,9.4
2650_3210,143,Eagle,"Crowned ",Stephanoaetus,coronatus,25.0,33.3,6.7,15.4,9.1,0.0,14.3,25.0,44.4,6.7,27.6,23.1,30,149,20.1
2650_3210,144,Buzzard,Lizard,Kaupifalco,monogrammicus,12.5,0.0,13.3,15.4,27.3,0.0,0.0,0.0,0.0,0.0,17.2,7.7,15,149,10.1
2650_3210,145,Eagle,"Brown Snake ",Circaetus,cinereus,12.5,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,149,1.3
2650_3210,146,Eagle,"Black-chested Snake",Circaetus,pectoralis,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,11.1,6.7,3.4,7.7,6,149,4.0
2650_3210,147,Eagle,"Southern Banded Snake ",Circaetus,fasciolatus,12.5,0.0,26.7,7.7,9.1,0.0,0.0,25.0,33.3,6.7,10.3,7.7,17,149,11.4
2650_3210,149,Eagle,"African Fish",Haliaeetus,vocifer,62.5,66.7,53.3,76.9,45.5,100.0,28.6,25.0,55.6,60.0,65.5,61.5,89,149,59.7
2650_3210,151,,Bateleur,Terathopius,ecaudatus,12.5,11.1,0.0,15.4,0.0,0.0,0.0,0.0,11.1,13.3,13.8,23.1,17,149,11.4
2650_3210,154,Buzzard,Common,Buteo,buteo,12.5,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,44.8,38.5,29,149,19.5
2650_3210,158,Sparrowhawk,Little,Accipiter,minullus,0.0,11.1,0.0,0.0,9.1,33.3,0.0,0.0,0.0,6.7,0.0,7.7,6,149,4.0
2650_3210,159,Sparrowhawk,Black,Accipiter,melanoleucus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,3.8,2,149,1.3
2650_3210,160,Goshawk,African,Accipiter,tachiro,50.0,0.0,20.0,7.7,0.0,33.3,0.0,50.0,22.2,20.0,13.8,15.4,24,149,16.1
2650_3210,161,,Shikra,Accipiter,badius,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8,2,149,1.3
2650_3210,162,Goshawk,Gabar,Micronisus,gabar,0.0,0.0,13.3,7.7,9.1,0.0,0.0,0.0,0.0,0.0,3.4,3.8,6,149,4.0
2650_3210,163,Goshawk,"Dark Chanting",Melierax,metabates,12.5,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,149,1.3
2650_3210,171,Harrier-Hawk,African,Polyboroides,typus,25.0,0.0,26.7,23.1,9.1,66.7,28.6,50.0,66.7,40.0,48.3,19.2,47,149,31.5
2650_3210,173,Francolin,Coqui,Peliperdix,coqui,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,1,149,0.7
2650_3210,174,Francolin,Crested,Dendroperdix,sephaena,62.5,44.4,46.7,38.5,54.5,66.7,42.9,75.0,55.6,80.0,44.8,65.4,82,149,55.0
2650_3210,177,Francolin,Shelley's,Scleroptila,shelleyi,12.5,0.0,0.0,7.7,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,149,2.0
2650_3210,183,Spurfowl,Natal,Pternistis,natalensis,12.5,11.1,0.0,7.7,0.0,0.0,0.0,25.0,11.1,6.7,0.0,0.0,6,149,4.0
2650_3210,185,Spurfowl,Swainson's,Pternistis,swainsonii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,1,149,0.7
2650_3210,189,Quail,Common,Coturnix,coturnix,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,2,149,1.3
2650_3210,192,Guineafowl,Helmeted,Numida,meleagris,12.5,0.0,6.7,53.8,18.2,0.0,28.6,0.0,22.2,13.3,17.2,15.4,26,149,17.4
2650_3210,193,Guineafowl,Crested,Guttera,pucherani,87.5,33.3,60.0,61.5,63.6,100.0,71.4,25.0,66.7,73.3,72.4,69.2,99,149,66.4
2650_3210,196,Buttonquail,Common,Turnix,sylvaticus,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,1,149,0.7
2650_3210,199,Crake,African,Crecopsis,egregia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1,149,0.7
2650_3210,203,Crake,Black,Zapornia,flavirostra,12.5,22.2,20.0,23.1,9.1,33.3,0.0,0.0,33.3,6.7,0.0,3.8,16,149,10.7
2650_3210,206,Flufftail,Buff-spotted,Sarothrura,elegans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1,149,0.7
2650_3210,208,Swamphen,African,Porphyrio,madagascariensis,25.0,22.2,6.7,0.0,9.1,0.0,0.0,0.0,11.1,0.0,0.0,0.0,7,149,4.7
2650_3210,224,Korhaan,Red-crested,Lophotis,ruficrista,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,7.7,3,149,2.0
2650_3210,227,Bustard,Black-bellied,Lissotis,melanogaster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,3.8,2,149,1.3
2650_3210,228,Jacana,African,Actophilornis,africanus,37.5,22.2,40.0,30.8,9.1,33.3,28.6,0.0,44.4,26.7,13.8,26.9,38,149,25.5
2650_3210,229,Jacana,Lesser,Microparra,capensis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,1,149,0.7
2650_3210,230,Painted-snipe,Greater,Rostratula,benghalensis,12.5,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,2,149,1.3
2650_3210,235,Plover,White-fronted,Charadrius,marginatus,0.0,0.0,0.0,7.7,0.0,33.3,14.3,0.0,22.2,13.3,17.2,0.0,12,149,8.1
2650_3210,237,Plover,Kittlitz's,Charadrius,pecuarius,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,0.0,6.9,0.0,4,149,2.7
2650_3210,238,Plover,Three-banded,Charadrius,tricollaris,25.0,22.2,6.7,53.8,18.2,33.3,28.6,25.0,55.6,53.3,44.8,30.8,52,149,34.9
2650_3210,242,Lapwing,Crowned,Vanellus,coronatus,0.0,0.0,6.7,7.7,9.1,0.0,0.0,25.0,0.0,0.0,0.0,0.0,4,149,2.7
2650_3210,243,Lapwing,Black-winged,Vanellus,melanopterus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1,149,0.7
2650_3210,244,Lapwing,Senegal,Vanellus,lugubris,25.0,11.1,0.0,0.0,0.0,0.0,0.0,25.0,11.1,6.7,17.2,0.0,11,149,7.4
2650_3210,245,Lapwing,Blacksmith,Vanellus,armatus,12.5,0.0,0.0,7.7,9.1,33.3,28.6,0.0,22.2,20.0,3.4,11.5,15,149,10.1
2650_3210,246,Lapwing,White-crowned,Vanellus,albiceps,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,149,0.7
2650_3210,251,Sandpiper,Curlew,Calidris,ferruginea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1,149,0.7
2650_3210,253,Stint,Little,Calidris,minuta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,1,149,0.7
2650_3210,256,,Ruff,Calidris,pugnax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,3.8,2,149,1.3
2650_3210,258,Sandpiper,Common,Actitis,hypoleucos,37.5,22.2,20.0,0.0,0.0,0.0,0.0,0.0,11.1,26.7,27.6,19.2,26,149,17.4
2650_3210,262,Sandpiper,Marsh,Tringa,stagnatilis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,11.1,0.0,6.9,19.2,9,149,6.0
2650_3210,263,Greenshank,Common,Tringa,nebularia,25.0,11.1,0.0,0.0,0.0,0.0,14.3,25.0,44.4,46.7,44.8,7.7,31,149,20.8
2650_3210,264,Sandpiper,Wood,Tringa,glareola,37.5,44.4,0.0,7.7,0.0,0.0,0.0,0.0,55.6,13.3,44.8,19.2,33,149,22.1
2650_3210,269,Avocet,Pied,Recurvirostra,avosetta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,6.7,0.0,0.0,2,149,1.3
2650_3210,270,Stilt,Black-winged,Himantopus,himantopus,0.0,11.1,0.0,15.4,0.0,33.3,28.6,25.0,33.3,20.0,3.4,7.7,16,149,10.7
2650_3210,274,Thick-knee,Water,Burhinus,vermiculatus,50.0,33.3,20.0,53.8,18.2,33.3,14.3,0.0,0.0,33.3,20.7,30.8,40,149,26.8
2650_3210,275,Thick-knee,Spotted,Burhinus,capensis,12.5,22.2,0.0,0.0,9.1,0.0,0.0,25.0,0.0,0.0,0.0,7.7,7,149,4.7
2650_3210,304,Tern,White-winged,Chlidonias,leucopterus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,1,149,0.7
2650_3210,305,Tern,Whiskered,Chlidonias,hybrida,0.0,0.0,0.0,7.7,0.0,33.3,14.3,0.0,0.0,13.3,0.0,3.8,6,149,4.0
2650_3210,314,Dove,Red-eyed,Streptopelia,semitorquata,87.5,66.7,66.7,61.5,45.5,66.7,42.9,25.0,88.9,46.7,65.5,84.6,98,149,65.8
2650_3210,316,Dove,"Cape Turtle",Streptopelia,capicola,37.5,11.1,20.0,15.4,9.1,66.7,14.3,25.0,0.0,20.0,44.8,46.2,42,149,28.2
2650_3210,317,Dove,Laughing,Spilopelia,senegalensis,50.0,0.0,6.7,15.4,18.2,33.3,14.3,0.0,0.0,26.7,34.5,42.3,36,149,24.2
2650_3210,318,Dove,Namaqua,Oena,capensis,12.5,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,149,1.3
2650_3210,319,Dove,Tambourine,Turtur,tympanistria,50.0,66.7,40.0,30.8,18.2,33.3,0.0,25.0,33.3,26.7,51.7,69.2,64,149,43.0
2650_3210,321,Dove,"Emerald-spotted Wood",Turtur,chalcospilos,87.5,88.9,93.3,100.0,81.8,100.0,71.4,75.0,88.9,80.0,89.7,88.5,131,149,87.9
2650_3210,322,Dove,Lemon,Columba,larvata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,1,149,0.7
2650_3210,323,Pigeon,"African Green",Treron,calvus,37.5,11.1,33.3,15.4,27.3,33.3,28.6,25.0,22.2,53.3,34.5,15.4,42,149,28.2
2650_3210,328,Parrot,Brown-headed,Poicephalus,cryptoxanthus,0.0,0.0,0.0,15.4,18.2,0.0,0.0,0.0,0.0,13.3,0.0,3.8,7,149,4.7
2650_3210,337,Turaco,Purple-crested,Gallirex,porphyreolophus,87.5,88.9,66.7,61.5,63.6,100.0,28.6,75.0,55.6,73.3,72.4,92.3,109,149,73.2
2650_3210,339,Go-away-bird,Grey,Crinifer,concolor,0.0,0.0,0.0,15.4,0.0,0.0,0.0,25.0,0.0,6.7,0.0,3.8,5,149,3.4
2650_3210,341,Cuckoo,African,Cuculus,gularis,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.8,3,149,2.0
2650_3210,343,Cuckoo,Red-chested,Cuculus,solitarius,87.5,11.1,13.3,0.0,0.0,0.0,0.0,0.0,0.0,53.3,75.9,92.3,64,149,43.0
2650_3210,344,Cuckoo,Black,Cuculus,clamosus,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,48.3,42.3,30,149,20.1
2650_3210,347,Cuckoo,Levaillant's,Clamator,levaillantii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1,149,0.7
2650_3210,348,Cuckoo,Jacobin,Clamator,jacobinus,62.5,33.3,6.7,7.7,0.0,0.0,0.0,0.0,0.0,0.0,34.5,23.1,26,149,17.4
2650_3210,350,Cuckoo,"African Emerald",Chrysococcyx,cupreus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,10.3,7.7,6,149,4.0
2650_3210,351,Cuckoo,Klaas's,Chrysococcyx,klaas,50.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,33.3,26.7,55.2,46.2,40,149,26.8
2650_3210,352,Cuckoo,Diederik,Chrysococcyx,caprius,62.5,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,44.8,53.8,38,149,25.5
2650_3210,358,Malkoha,Green,Ceuthmochares,australis,0.0,11.1,0.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,149,1.3
2650_3210,359,Owl,"Western Barn ",Tyto,alba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1,149,0.7
2650_3210,362,Owl,"African Wood",Strix,woodfordii,25.0,0.0,0.0,7.7,0.0,0.0,0.0,25.0,0.0,6.7,24.1,3.8,13,149,8.7
2650_3210,363,Owl,"African Scops",Otus,senegalensis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,6.7,6.9,7.7,6,149,4.0
2650_3210,366,Owlet,"African Barred",Glaucidium,capense,0.0,0.0,0.0,7.7,0.0,0.0,0.0,25.0,11.1,0.0,0.0,0.0,3,149,2.0
2650_3210,368,Eagle-Owl,Spotted,Bubo,africanus,12.5,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,149,1.3
2650_3210,369,Eagle-Owl,Verreaux's,Bubo,lacteus,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,2,149,1.3
