Pentad,Spp,Common_group,Common_species,Genus,Species,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total_Records,Total_Cards,ReportingRate
2450_2005,120,Falcon,Red-footed,Falco,vespertinus,0.0,50.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,26,3.8
2450_2005,122,Kestrel,Greater,Falco,rupicoloides,0.0,50.0,100.0,0.0,0.0,,0.0,50.0,0.0,0.0,0.0,0.0,4,26,15.4
2450_2005,123,Kestrel,Rock,Falco,rupicolus,0.0,0.0,50.0,0.0,0.0,,0.0,50.0,50.0,0.0,0.0,0.0,4,26,15.4
2450_2005,125,Kestrel,Lesser,Falco,naumanni,0.0,100.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,26,7.7
2450_2005,126,Falcon,Pygmy,Polihierax,semitorquatus,50.0,50.0,50.0,60.0,100.0,,0.0,50.0,0.0,0.0,0.0,0.0,9,26,34.6
2450_2005,128,Kite,Black,Milvus,migrans,50.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,26,7.7
2450_2005,129,Kite,Yellow-billed,Milvus,aegyptius,50.0,50.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,26,11.5
2450_2005,130,Kite,"Black-winged ",Elanus,caeruleus,50.0,0.0,50.0,40.0,0.0,,0.0,0.0,0.0,50.0,0.0,0.0,6,26,23.1
2450_2005,134,Eagle,Tawny,Aquila,rapax,75.0,100.0,100.0,40.0,0.0,,0.0,50.0,25.0,50.0,0.0,0.0,12,26,46.2
2450_2005,139,Eagle,Booted,Hieraaetus,pennatus,25.0,0.0,0.0,20.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,26,7.7
2450_2005,141,Hawk-eagle,African,Aquila,spilogaster,0.0,0.0,0.0,20.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,26,3.8
2450_2005,142,Eagle,Martial,Polemaetus,bellicosus,75.0,50.0,50.0,20.0,0.0,,0.0,50.0,0.0,0.0,0.0,0.0,7,26,26.9
2450_2005,145,Eagle,"Brown Snake ",Circaetus,cinereus,25.0,0.0,50.0,20.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,26,11.5
2450_2005,146,Eagle,"Black-chested Snake",Circaetus,pectoralis,0.0,100.0,50.0,20.0,0.0,,0.0,0.0,0.0,50.0,0.0,0.0,5,26,19.2
2450_2005,151,,Bateleur,Terathopius,ecaudatus,0.0,100.0,100.0,20.0,0.0,,100.0,0.0,75.0,50.0,0.0,0.0,11,26,42.3
2450_2005,154,Buzzard,Common,Buteo,buteo,50.0,100.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4,26,15.4
2450_2005,161,,Shikra,Accipiter,badius,25.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,26,7.7
2450_2005,162,Goshawk,Gabar,Micronisus,gabar,25.0,0.0,100.0,60.0,100.0,,50.0,0.0,50.0,50.0,0.0,0.0,11,26,42.3
2450_2005,165,Goshawk,"Pale Chanting",Melierax,canorus,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,26,26,100.0
2450_2005,182,Spurfowl,Red-billed,Pternistis,adspersus,25.0,0.0,0.0,20.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,26,7.7
2450_2005,189,Quail,Common,Coturnix,coturnix,25.0,50.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,26,7.7
2450_2005,196,Buttonquail,Common,Turnix,sylvaticus,0.0,50.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,26,3.8
2450_2005,217,Bustard,Kori,Ardeotis,kori,100.0,100.0,100.0,80.0,100.0,,50.0,100.0,0.0,0.0,0.0,0.0,16,26,61.5
