Pentad,Spp,Common_group,Common_species,Genus,Species,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total_Records,Total_Cards,ReportingRate
2640_2755,1035,Korhaan,"Northern Black",Afrotis,afraoides,100.0,14.3,0.0,50.0,60.0,0.0,,14.3,0.0,100.0,25.0,50.0,16,41,39.0
2640_2755,1104,Thrush,Karoo,Turdus,smithi,25.0,42.9,0.0,25.0,100.0,50.0,,42.9,100.0,50.0,25.0,0.0,17,41,41.5
2640_2755,1172,White-eye,Cape,Zosterops,virens,75.0,42.9,100.0,50.0,60.0,50.0,,42.9,0.0,0.0,50.0,75.0,21,41,51.2
2640_2755,1183,Lark,"Eastern Clapper",Mirafra,fasciolata,25.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,25.0,2,41,4.9
2640_2755,1342,Shelduck,Common,Tadorna,tadorna,0.0,14.3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1,41,2.4
2640_2755,4142,Sparrow,"Southern Grey-headed",Passer,diffusus,75.0,71.4,100.0,0.0,60.0,50.0,,28.6,0.0,100.0,25.0,75.0,21,41,51.2
2645_2730,1,Ostrich,Common,Struthio,camelus,20.0,0.0,50.0,40.0,,66.7,75.0,33.3,33.3,25.0,42.9,50.0,16,40,40.0
2645_2730,6,Grebe,Little,Tachybaptus,ruficollis,20.0,0.0,0.0,40.0,,33.3,25.0,66.7,33.3,25.0,28.6,50.0,12,40,30.0
2645_2730,47,Cormorant,"White-breasted ",Phalacrocorax,lucidus,40.0,0.0,100.0,60.0,,100.0,0.0,66.7,100.0,75.0,71.4,50.0,24,40,60.0
2645_2730,50,Cormorant,Reed,Microcarbo,africanus,60.0,0.0,100.0,80.0,,100.0,75.0,66.7,100.0,75.0,71.4,100.0,30,40,75.0
2645_2730,52,Darter,African,Anhinga,rufa,60.0,50.0,50.0,40.0,,100.0,25.0,66.7,100.0,75.0,71.4,100.0,26,40,65.0
2645_2730,54,Heron,Grey,Ardea,cinerea,20.0,50.0,0.0,20.0,,0.0,0.0,0.0,33.3,50.0,0.0,50.0,7,40,17.5
2645_2730,55,Heron,Black-headed,Ardea,melanocephala,20.0,0.0,0.0,40.0,,33.3,0.0,33.3,0.0,25.0,14.3,0.0,7,40,17.5
2645_2730,56,Heron,Goliath,Ardea,goliath,60.0,50.0,50.0,20.0,,33.3,25.0,33.3,66.7,50.0,42.9,0.0,16,40,40.0
2645_2730,57,Heron,Purple,Ardea,purpurea,0.0,0.0,0.0,0.0,,33.3,0.0,0.0,0.0,0.0,42.9,0.0,4,40,10.0
2645_2730,58,Egret,Great,Ardea,alba,0.0,0.0,50.0,0.0,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,2,40,5.0
2645_2730,59,Egret,Little,Egretta,garzetta,0.0,0.0,0.0,0.0,,0.0,50.0,66.7,0.0,25.0,57.1,0.0,9,40,22.5
2645_2730,60,Egret,Intermediate,Ardea,intermedia,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.3,0.0,1,40,2.5
2645_2730,61,Egret,"Western Cattle",Bubulcus,ibis,40.0,50.0,100.0,40.0,,33.3,50.0,33.3,33.3,75.0,71.4,0.0,20,40,50.0
2645_2730,62,Heron,Squacco,Ardeola,ralloides,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,1,40,2.5
2645_2730,63,Heron,Striated,Butorides,striata,40.0,0.0,50.0,0.0,,0.0,0.0,0.0,33.3,25.0,42.9,0.0,8,40,20.0
2645_2730,72,,Hamerkop,Scopus,umbretta,0.0,0.0,50.0,0.0,,0.0,25.0,33.3,0.0,50.0,14.3,0.0,6,40,15.0
2645_2730,81,Ibis,"African Sacred",Threskiornis,aethiopicus,40.0,50.0,50.0,0.0,,33.3,25.0,66.7,0.0,50.0,57.1,100.0,16,40,40.0
2645_2730,83,Ibis,Glossy,Plegadis,falcinellus,20.0,0.0,50.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3,40,7.5
2645_2730,84,Ibis,"Hadada ",Bostrychia,hagedash,80.0,100.0,100.0,100.0,,33.3,50.0,100.0,66.7,100.0,100.0,50.0,33,40,82.5
2645_2730,85,Spoonbill,African,Platalea,alba,0.0,0.0,0.0,20.0,,33.3,25.0,0.0,0.0,0.0,0.0,50.0,4,40,10.0
2645_2730,88,Goose,Spur-winged,Plectropterus,gambensis,20.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,50.0,42.9,50.0,7,40,17.5
2645_2730,89,Goose,Egyptian,Alopochen,aegyptiaca,60.0,100.0,50.0,100.0,,100.0,100.0,66.7,100.0,75.0,85.7,50.0,33,40,82.5
2645_2730,90,Shelduck,"South African",Tadorna,cana,20.0,0.0,0.0,20.0,,66.7,50.0,33.3,33.3,25.0,0.0,0.0,9,40,22.5
2645_2730,95,Duck,"African Black",Anas,sparsa,40.0,0.0,50.0,60.0,,66.7,50.0,66.7,33.3,50.0,57.1,50.0,20,40,50.0
2645_2730,96,Duck,Yellow-billed,Anas,undulata,80.0,50.0,50.0,60.0,,66.7,50.0,66.7,100.0,50.0,85.7,100.0,28,40,70.0
2645_2730,97,Teal,Red-billed,Anas,erythrorhyncha,20.0,0.0,0.0,40.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,4,40,10.0
2645_2730,98,Teal,Cape,Anas,capensis,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,40,2.5
2645_2730,100,Duck,"White-faced Whistling",Dendrocygna,viduata,20.0,0.0,0.0,20.0,,0.0,0.0,0.0,0.0,0.0,14.3,50.0,4,40,10.0
2645_2730,105,,Secretarybird,Sagittarius,serpentarius,0.0,0.0,0.0,0.0,,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1,40,2.5
2645_2730,119,Falcon,Amur,Falco,amurensis,0.0,0.0,50.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.3,50.0,3,40,7.5
2645_2730,125,Kestrel,Lesser,Falco,naumanni,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1,40,2.5
2645_2730,130,Kite,"Black-winged ",Elanus,caeruleus,40.0,0.0,100.0,60.0,,66.7,75.0,33.3,0.0,25.0,28.6,100.0,18,40,45.0
2645_2730,133,Eagle,Verreaux's,Aquila,verreauxii,20.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,40,2.5
2645_2730,138,Eagle,Long-crested,Lophaetus,occipitalis,40.0,0.0,0.0,0.0,,0.0,25.0,0.0,0.0,0.0,28.6,0.0,5,40,12.5
2645_2730,146,Eagle,"Black-chested Snake",Circaetus,pectoralis,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,1,40,2.5
2645_2730,149,Eagle,"African Fish",Haliaeetus,vocifer,60.0,50.0,100.0,20.0,,100.0,25.0,66.7,66.7,25.0,14.3,0.0,17,40,42.5
2645_2730,154,Buzzard,Common,Buteo,buteo,60.0,100.0,50.0,0.0,,0.0,0.0,0.0,0.0,0.0,42.9,50.0,10,40,25.0
2645_2730,157,Sparrowhawk,Ovambo,Accipiter,ovampensis,0.0,0.0,0.0,0.0,,0.0,25.0,0.0,0.0,25.0,0.0,0.0,2,40,5.0
2645_2730,158,Sparrowhawk,Little,Accipiter,minullus,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.3,0.0,1,40,2.5
2645_2730,159,Sparrowhawk,Black,Accipiter,melanoleucus,20.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.3,0.0,2,40,5.0
2645_2730,171,Harrier-Hawk,African,Polyboroides,typus,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,1,40,2.5
2645_2730,173,Francolin,Coqui,Peliperdix,coqui,0.0,50.0,0.0,0.0,,33.3,0.0,33.3,0.0,0.0,42.9,0.0,6,40,15.0
2645_2730,179,Francolin,"Orange River",Scleroptila,gutturalis,20.0,0.0,0.0,0.0,,33.3,0.0,33.3,0.0,0.0,14.3,50.0,5,40,12.5
2645_2730,183,Spurfowl,Natal,Pternistis,natalensis,40.0,0.0,100.0,40.0,,66.7,25.0,33.3,0.0,50.0,42.9,100.0,17,40,42.5
2645_2730,185,Spurfowl,Swainson's,Pternistis,swainsonii,60.0,100.0,50.0,80.0,,33.3,75.0,66.7,33.3,50.0,71.4,100.0,26,40,65.0
2645_2730,192,Guineafowl,Helmeted,Numida,meleagris,60.0,100.0,50.0,100.0,,100.0,75.0,66.7,66.7,50.0,85.7,100.0,31,40,77.5
2645_2730,196,Buttonquail,Common,Turnix,sylvaticus,0.0,0.0,0.0,0.0,,0.0,0.0,33.3,0.0,0.0,0.0,0.0,1,40,2.5
2645_2730,203,Crake,Black,Zapornia,flavirostra,0.0,0.0,0.0,0.0,,0.0,25.0,0.0,0.0,0.0,14.3,50.0,3,40,7.5
2645_2730,210,Moorhen,Common,Gallinula,chloropus,0.0,0.0,50.0,40.0,,0.0,25.0,0.0,0.0,25.0,14.3,50.0,7,40,17.5
2645_2730,212,Coot,Red-knobbed,Fulica,cristata,20.0,0.0,0.0,20.0,,33.3,25.0,33.3,33.3,25.0,14.3,50.0,9,40,22.5
2645_2730,214,Crane,"Grey Crowned",Balearica,regulorum,20.0,0.0,0.0,20.0,,0.0,0.0,0.0,0.0,0.0,28.6,0.0,4,40,10.0
2645_2730,228,Jacana,African,Actophilornis,africanus,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1,40,2.5
2645_2730,238,Plover,Three-banded,Charadrius,tricollaris,0.0,0.0,0.0,20.0,,33.3,0.0,0.0,0.0,0.0,28.6,100.0,6,40,15.0
2645_2730,242,Lapwing,Crowned,Vanellus,coronatus,60.0,50.0,50.0,60.0,,66.7,100.0,100.0,100.0,50.0,57.1,100.0,28,40,70.0
2645_2730,245,Lapwing,Blacksmith,Vanellus,armatus,60.0,100.0,50.0,40.0,,100.0,75.0,100.0,66.7,100.0,71.4,50.0,29,40,72.5
2645_2730,247,Lapwing,"African Wattled",Vanellus,senegallus,40.0,0.0,0.0,0.0,,33.3,25.0,33.3,0.0,0.0,14.3,0.0,6,40,15.0
2645_2730,250,Snipe,African,Gallinago,nigripennis,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.3,50.0,2,40,5.0
2645_2730,256,,Ruff,Calidris,pugnax,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1,40,2.5
2645_2730,263,Greenshank,Common,Tringa,nebularia,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.3,0.0,1,40,2.5
2645_2730,264,Sandpiper,Wood,Tringa,glareola,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1,40,2.5
2645_2730,270,Stilt,Black-winged,Himantopus,himantopus,0.0,0.0,0.0,0.0,,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1,40,2.5
2645_2730,275,Thick-knee,Spotted,Burhinus,capensis,40.0,0.0,0.0,20.0,,33.3,0.0,0.0,0.0,0.0,42.9,0.0,7,40,17.5
2645_2730,282,Pratincole,Black-winged,Glareola,nordmanni,0.0,0.0,50.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,40,2.5
2645_2730,288,Gull,Grey-headed,Chroicocephalus,cirrocephalus,0.0,0.0,0.0,0.0,,0.0,0.0,33.3,0.0,0.0,0.0,0.0,1,40,2.5
2645_2730,290,Tern,Caspian,Hydroprogne,caspia,0.0,0.0,0.0,0.0,,33.3,0.0,0.0,0.0,0.0,14.3,0.0,2,40,5.0
2645_2730,311,Pigeon,Speckled,Columba,guinea,60.0,50.0,50.0,40.0,,66.7,100.0,66.7,33.3,100.0,71.4,100.0,27,40,67.5
2645_2730,314,Dove,Red-eyed,Streptopelia,semitorquata,80.0,50.0,50.0,80.0,,100.0,100.0,33.3,100.0,25.0,71.4,100.0,29,40,72.5
2645_2730,316,Dove,"Cape Turtle",Streptopelia,capicola,80.0,100.0,100.0,80.0,,100.0,100.0,66.7,66.7,50.0,85.7,50.0,32,40,80.0
2645_2730,317,Dove,Laughing,Spilopelia,senegalensis,80.0,100.0,100.0,80.0,,66.7,100.0,66.7,100.0,100.0,85.7,100.0,35,40,87.5
2645_2730,318,Dove,Namaqua,Oena,capensis,0.0,0.0,50.0,20.0,,0.0,25.0,0.0,0.0,0.0,14.3,50.0,5,40,12.5
2645_2730,343,Cuckoo,Red-chested,Cuculus,solitarius,60.0,0.0,0.0,0.0,,0.0,0.0,0.0,33.3,50.0,71.4,100.0,13,40,32.5
2645_2730,348,Cuckoo,Jacobin,Clamator,jacobinus,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1,40,2.5
2645_2730,351,Cuckoo,Klaas's,Chrysococcyx,klaas,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1,40,2.5
2645_2730,352,Cuckoo,Diederik,Chrysococcyx,caprius,80.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,50.0,71.4,100.0,13,40,32.5
2645_2730,359,Owl,"Western Barn ",Tyto,alba,40.0,0.0,50.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.3,0.0,4,40,10.0
2645_2730,361,Owl,Marsh,Asio,capensis,0.0,0.0,0.0,0.0,,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1,40,2.5
2645_2730,368,Eagle-Owl,Spotted,Bubo,africanus,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,0.0,25.0,14.3,0.0,3,40,7.5
2645_2730,373,Nightjar,Fiery-necked,Caprimulgus,pectoralis,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.3,0.0,1,40,2.5
2645_2730,380,Swift,"African Black",Apus,barbatus,20.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,25.0,14.3,0.0,3,40,7.5
2645_2730,383,Swift,White-rumped,Apus,caffer,60.0,0.0,100.0,40.0,,0.0,0.0,0.0,33.3,50.0,71.4,100.0,17,40,42.5
2645_2730,385,Swift,Little,Apus,affinis,20.0,0.0,0.0,20.0,,0.0,50.0,0.0,33.3,75.0,71.4,50.0,14,40,35.0
2645_2730,387,Swift,"African Palm",Cypsiurus,parvus,80.0,50.0,50.0,20.0,,33.3,25.0,33.3,0.0,50.0,71.4,0.0,17,40,42.5
2645_2730,390,Mousebird,Speckled,Colius,striatus,80.0,50.0,100.0,60.0,,66.7,75.0,33.3,66.7,100.0,42.9,50.0,26,40,65.0
2645_2730,391,Mousebird,White-backed,Colius,colius,20.0,50.0,0.0,0.0,,33.3,25.0,0.0,0.0,25.0,42.9,50.0,9,40,22.5
2645_2730,392,Mousebird,Red-faced,Urocolius,indicus,40.0,0.0,100.0,20.0,,66.7,75.0,33.3,66.7,25.0,57.1,50.0,19,40,47.5
2645_2730,394,Kingfisher,Pied,Ceryle,rudis,0.0,0.0,0.0,20.0,,0.0,0.0,33.3,0.0,0.0,42.9,0.0,5,40,12.5
2645_2730,395,Kingfisher,Giant,Megaceryle,maxima,60.0,0.0,0.0,20.0,,66.7,25.0,66.7,33.3,50.0,57.1,50.0,17,40,42.5
2645_2730,397,Kingfisher,Malachite,Corythornis,cristatus,20.0,0.0,0.0,40.0,,66.7,0.0,0.0,66.7,25.0,14.3,50.0,10,40,25.0
2645_2730,399,Kingfisher,Woodland,Halcyon,senegalensis,20.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,40,2.5
2645_2730,402,Kingfisher,Brown-hooded,Halcyon,albiventris,80.0,100.0,50.0,20.0,,66.7,25.0,33.3,66.7,25.0,71.4,50.0,21,40,52.5
2645_2730,404,Bee-eater,European,Merops,apiaster,60.0,0.0,50.0,0.0,,0.0,0.0,0.0,33.3,50.0,42.9,100.0,12,40,30.0
2645_2730,411,Bee-eater,Swallow-tailed,Merops,hirundineus,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,40,2.5
2645_2730,418,Hoopoe,African,Upupa,africana,20.0,50.0,0.0,0.0,,33.3,50.0,33.3,0.0,0.0,71.4,0.0,11,40,27.5
2645_2730,419,"Wood Hoopoe","Green ",Phoeniculus,purpureus,60.0,100.0,0.0,60.0,,100.0,0.0,66.7,33.3,50.0,14.3,50.0,18,40,45.0
2645_2730,421,Scimitarbill,Common,Rhinopomastus,cyanomelas,20.0,0.0,0.0,0.0,,0.0,0.0,0.0,33.3,0.0,14.3,0.0,3,40,7.5
2645_2730,431,Barbet,Black-collared,Lybius,torquatus,60.0,0.0,0.0,40.0,,66.7,50.0,33.3,66.7,100.0,71.4,100.0,23,40,57.5
2645_2730,432,Barbet,"Acacia Pied",Tricholaema,leucomelas,20.0,0.0,100.0,60.0,,33.3,75.0,33.3,100.0,25.0,28.6,100.0,19,40,47.5
2645_2730,439,Barbet,Crested,Trachyphonus,vaillantii,60.0,100.0,100.0,60.0,,100.0,75.0,33.3,66.7,75.0,85.7,100.0,30,40,75.0
2645_2730,442,Honeyguide,Lesser,Indicator,minor,40.0,50.0,0.0,20.0,,0.0,0.0,0.0,66.7,0.0,0.0,50.0,7,40,17.5
2645_2730,443,Honeybird,Brown-backed,Prodotiscus,regulus,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.3,0.0,1,40,2.5
2645_2730,447,Woodpecker,Golden-tailed,Campethera,abingoni,60.0,0.0,50.0,20.0,,0.0,0.0,33.3,33.3,50.0,28.6,0.0,11,40,27.5
2645_2730,450,Woodpecker,Cardinal,Dendropicos,fuscescens,20.0,0.0,50.0,0.0,,0.0,0.0,0.0,66.7,25.0,14.3,100.0,8,40,20.0
2645_2730,453,Wryneck,Red-throated,Jynx,ruficollis,20.0,50.0,0.0,0.0,,33.3,0.0,0.0,33.3,25.0,28.6,50.0,8,40,20.0
2645_2730,458,Lark,Rufous-naped,Mirafra,africana,40.0,50.0,50.0,20.0,,33.3,25.0,0.0,66.7,75.0,85.7,100.0,20,40,50.0
2645_2730,460,Lark,Sabota,Calendulauda,sabota,0.0,0.0,0.0,0.0,,0.0,25.0,0.0,0.0,25.0,0.0,0.0,2,40,5.0
2645_2730,474,Lark,Spike-heeled,Chersomanes,albofasciata,0.0,0.0,50.0,0.0,,0.0,25.0,0.0,0.0,0.0,0.0,0.0,2,40,5.0
2645_2730,488,Lark,Red-capped,Calandrella,cinerea,0.0,0.0,0.0,0.0,,0.0,0.0,33.3,0.0,0.0,0.0,50.0,2,40,5.0
2645_2730,493,Swallow,Barn,Hirundo,rustica,80.0,0.0,100.0,0.0,,0.0,0.0,0.0,0.0,25.0,85.7,50.0,14,40,35.0
2645_2730,495,Swallow,White-throated,Hirundo,albigularis,40.0,0.0,100.0,0.0,,0.0,0.0,33.3,66.7,100.0,71.4,100.0,18,40,45.0
2645_2730,498,Swallow,Pearl-breasted,Hirundo,dimidiata,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.3,0.0,1,40,2.5
2645_2730,501,Swallow,Red-breasted,Cecropis,semirufa,0.0,50.0,0.0,0.0,,0.0,0.0,0.0,0.0,25.0,14.3,50.0,4,40,10.0
2645_2730,502,Swallow,"Greater Striped",Cecropis,cucullata,60.0,0.0,100.0,40.0,,0.0,0.0,0.0,100.0,75.0,71.4,100.0,20,40,50.0
2645_2730,503,Swallow,"Lesser Striped",Cecropis,abyssinica,20.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,40,2.5
2645_2730,504,Swallow,"South African Cliff ",Petrochelidon,spilodera,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,33.3,25.0,28.6,0.0,4,40,10.0
2645_2730,507,Martin,"Common House",Delichon,urbicum,0.0,0.0,50.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.3,0.0,2,40,5.0
2645_2730,509,Martin,Brown-throated,Riparia,paludicola,40.0,0.0,50.0,60.0,,66.7,25.0,33.3,0.0,0.0,14.3,50.0,12,40,30.0
2645_2730,510,Martin,Banded,Riparia,cincta,20.0,0.0,50.0,0.0,,0.0,25.0,0.0,0.0,0.0,14.3,0.0,4,40,10.0
2645_2730,513,Cuckooshrike,Black,Campephaga,flava,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,1,40,2.5
2645_2730,514,Tit,Ashy,Melaniparus,cinerascens,0.0,0.0,0.0,0.0,,0.0,50.0,0.0,33.3,0.0,28.6,0.0,5,40,12.5
2645_2730,522,Crow,Pied,Corvus,albus,0.0,0.0,0.0,20.0,,0.0,25.0,0.0,0.0,0.0,14.3,0.0,3,40,7.5
2645_2730,544,Bulbul,"African Red-eyed",Pycnonotus,nigricans,80.0,100.0,100.0,80.0,,100.0,100.0,66.7,100.0,100.0,85.7,50.0,35,40,87.5
2645_2730,545,Bulbul,Dark-capped,Pycnonotus,tricolor,0.0,50.0,0.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,40,5.0
2645_2730,564,Wheatear,Mountain,Myrmecocichla,monticola,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,40,2.5
2645_2730,573,Chat,"Mocking Cliff",Thamnolaea,cinnamomeiventris,0.0,0.0,0.0,0.0,,66.7,0.0,0.0,0.0,0.0,0.0,0.0,2,40,5.0
2645_2730,575,Chat,"Ant-eating ",Myrmecocichla,formicivora,0.0,0.0,50.0,40.0,,66.7,50.0,33.3,100.0,25.0,28.6,100.0,16,40,40.0
2645_2730,576,Stonechat,African,Saxicola,torquatus,40.0,0.0,50.0,60.0,,66.7,50.0,0.0,33.3,50.0,57.1,100.0,19,40,47.5
2645_2730,581,Robin-Chat,Cape,Cossypha,caffra,40.0,0.0,100.0,60.0,,66.7,75.0,33.3,100.0,100.0,71.4,50.0,26,40,65.0
2645_2730,586,"Scrub Robin",Kalahari,Cercotrichas,paena,20.0,0.0,0.0,60.0,,33.3,0.0,0.0,33.3,25.0,14.3,100.0,10,40,25.0
2645_2730,588,"Scrub Robin",White-browed,Cercotrichas,leucophrys,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,33.3,0.0,0.0,0.0,1,40,2.5
2645_2730,599,Warbler,Willow,Phylloscopus,trochilus,60.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,50.0,57.1,50.0,10,40,25.0
2645_2730,600,Eremomela,Yellow-bellied,Eremomela,icteropygialis,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,40,2.5
2645_2730,604,Warbler,"Lesser Swamp ",Acrocephalus,gracilirostris,40.0,0.0,50.0,20.0,,66.7,0.0,33.3,66.7,50.0,57.1,50.0,16,40,40.0
2645_2730,607,Warbler,Marsh,Acrocephalus,palustris,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,40,2.5
2645_2730,609,Warbler,"Little Rush",Bradypterus,baboecala,20.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,2,40,5.0
2645_2730,621,Crombec,Long-billed,Sylvietta,rufescens,0.0,0.0,0.0,0.0,,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1,40,2.5
2645_2730,622,Apalis,Bar-throated,Apalis,thoracica,0.0,0.0,50.0,20.0,,0.0,0.0,0.0,100.0,0.0,28.6,50.0,8,40,20.0
2645_2730,629,Cisticola,Zitting,Cisticola,juncidis,20.0,0.0,0.0,0.0,,0.0,0.0,0.0,33.3,50.0,42.9,100.0,9,40,22.5
2645_2730,630,Cisticola,Desert,Cisticola,aridulus,20.0,50.0,0.0,40.0,,0.0,0.0,33.3,0.0,0.0,28.6,50.0,8,40,20.0
2645_2730,631,Cisticola,Cloud,Cisticola,textrix,40.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,25.0,57.1,100.0,9,40,22.5
2645_2730,634,Cisticola,Wing-snapping,Cisticola,ayresii,20.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,40,2.5
2645_2730,637,,Neddicky,Cisticola,fulvicapilla,40.0,100.0,100.0,40.0,,66.7,75.0,66.7,66.7,50.0,57.1,100.0,25,40,62.5
2645_2730,639,Cisticola,Wailing,Cisticola,lais,20.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,40,2.5
2645_2730,642,Cisticola,Rattling,Cisticola,chiniana,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,25.0,28.6,0.0,3,40,7.5
2645_2730,646,Cisticola,Levaillant's,Cisticola,tinniens,40.0,0.0,50.0,40.0,,33.3,25.0,33.3,66.7,75.0,71.4,100.0,20,40,50.0
2645_2730,648,Cisticola,Lazy,Cisticola,aberrans,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.3,0.0,1,40,2.5
2645_2730,649,Prinia,Tawny-flanked,Prinia,subflava,60.0,50.0,100.0,40.0,,100.0,75.0,33.3,33.3,100.0,71.4,50.0,26,40,65.0
2645_2730,650,Prinia,Black-chested,Prinia,flavicans,60.0,50.0,100.0,80.0,,66.7,75.0,0.0,66.7,50.0,71.4,100.0,26,40,65.0
2645_2730,654,Flycatcher,Spotted,Muscicapa,striata,20.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3,40,7.5
2645_2730,658,Warbler,Chestnut-vented,Curruca,subcoerulea,80.0,50.0,50.0,40.0,,100.0,100.0,33.3,66.7,25.0,57.1,100.0,25,40,62.5
2645_2730,665,Flycatcher,Fiscal,Melaenornis,silens,40.0,0.0,50.0,40.0,,66.7,75.0,33.3,66.7,25.0,57.1,100.0,20,40,50.0
2645_2730,673,Batis,Chinspot,Batis,molitor,40.0,0.0,50.0,20.0,,33.3,25.0,33.3,66.7,0.0,57.1,0.0,13,40,32.5
2645_2730,682,Flycatcher,"African Paradise",Terpsiphone,viridis,0.0,0.0,50.0,0.0,,0.0,0.0,0.0,0.0,0.0,57.1,100.0,7,40,17.5
2645_2730,685,Wagtail,"African Pied",Motacilla,aguimp,20.0,0.0,0.0,0.0,,33.3,0.0,33.3,0.0,0.0,14.3,0.0,4,40,10.0
2645_2730,686,Wagtail,Cape,Motacilla,capensis,80.0,100.0,100.0,40.0,,66.7,25.0,33.3,66.7,50.0,85.7,100.0,26,40,65.0
2645_2730,692,Pipit,African,Anthus,cinnamomeus,40.0,0.0,50.0,20.0,,33.3,0.0,0.0,0.0,0.0,28.6,100.0,9,40,22.5
2645_2730,694,Pipit,Plain-backed,Anthus,leucophrys,0.0,0.0,0.0,0.0,,33.3,25.0,0.0,0.0,0.0,14.3,0.0,3,40,7.5
2645_2730,703,Longclaw,Cape,Macronyx,capensis,40.0,50.0,50.0,40.0,,33.3,0.0,33.3,0.0,25.0,28.6,100.0,13,40,32.5
2645_2730,707,Fiscal,"Southern ",Lanius,collaris,60.0,50.0,50.0,40.0,,100.0,100.0,33.3,100.0,75.0,71.4,50.0,27,40,67.5
2645_2730,708,Shrike,Red-backed,Lanius,collurio,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,28.6,50.0,3,40,7.5
2645_2730,709,Boubou,Southern,Laniarius,ferrugineus,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,33.3,0.0,0.0,0.0,1,40,2.5
2645_2730,712,Puffback,Black-backed,Dryoscopus,cubla,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,33.3,0.0,0.0,0.0,1,40,2.5
