Pentad,Spp,Common_group,Common_species,Genus,Species,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total_Records,Total_Cards,ReportingRate
3035_1830,786,Sparrow,Cape,Passer,melanurus,,,100.0,,,,,50.0,,,,,2,3,66.7
3035_1830,799,Weaver,Cape,Ploceus,capensis,,,0.0,,,,,50.0,,,,,1,3,33.3
3035_1830,803,Weaver,"Southern Masked ",Ploceus,velatus,,,100.0,,,,,50.0,,,,,2,3,66.7
3035_1830,861,Canary,Black-headed,Serinus,alario,,,0.0,,,,,50.0,,,,,1,3,33.3
3035_1830,865,Canary,White-throated,Crithagra,albogularis,,,100.0,,,,,100.0,,,,,3,3,100.0
3035_1830,866,Canary,Yellow,Crithagra,flaviventris,,,100.0,,,,,50.0,,,,,2,3,66.7
3035_1830,871,Bunting,Lark-like,Emberiza,impetuani,,,0.0,,,,,50.0,,,,,1,3,33.3
3035_1830,873,Bunting,Cape,Emberiza,capensis,,,100.0,,,,,100.0,,,,,3,3,100.0
3035_1830,1104,Thrush,Karoo,Turdus,smithi,,,0.0,,,,,50.0,,,,,1,3,33.3
3035_1830,4139,Prinia,Karoo,Prinia,maculosa,,,0.0,,,,,100.0,,,,,2,3,66.7
3035_1835,133,Eagle,Verreaux's,Aquila,verreauxii,,,100.0,,100.0,0.0,,0.0,0.0,0.0,,,2,7,28.6
3035_1835,139,Eagle,Booted,Hieraaetus,pennatus,,,0.0,,0.0,0.0,,0.0,0.0,100.0,,,1,7,14.3
3035_1835,152,Buzzard,Jackal,Buteo,rufofuscus,,,0.0,,100.0,0.0,,0.0,0.0,0.0,,,1,7,14.3
3035_1835,165,Goshawk,"Pale Chanting",Melierax,canorus,,,0.0,,0.0,100.0,,50.0,0.0,0.0,,,2,7,28.6
3035_1835,176,Francolin,Grey-winged,Scleroptila,afra,,,0.0,,0.0,100.0,,0.0,0.0,0.0,,,1,7,14.3
3035_1835,189,Quail,Common,Coturnix,coturnix,,,0.0,,0.0,0.0,,0.0,0.0,100.0,,,1,7,14.3
3035_1835,218,Bustard,Ludwig's,Neotis,ludwigii,,,0.0,,0.0,0.0,,50.0,100.0,0.0,,,2,7,28.6
3035_1835,220,Korhaan,Karoo,Eupodotis,vigorsii,,,0.0,,0.0,0.0,,50.0,0.0,0.0,,,1,7,14.3
3035_1835,238,Plover,Three-banded,Charadrius,tricollaris,,,100.0,,0.0,0.0,,0.0,0.0,0.0,,,1,7,14.3
3035_1835,278,Courser,Double-banded,Rhinoptilus,africanus,,,0.0,,0.0,100.0,,0.0,0.0,0.0,,,1,7,14.3
3035_1835,307,Sandgrouse,Namaqua,Pterocles,namaqua,,,100.0,,0.0,0.0,,0.0,100.0,100.0,,,3,7,42.9
