Pentad,Spp,Common_group,Common_species,Genus,Species,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total_Records,Total_Cards,ReportingRate
2355_3145,275,Thick-knee,Spotted,Burhinus,capensis,0.0,8.3,20.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,12.5,0.0,4,67,6.0
2355_3145,277,Courser,Temminck's,Cursorius,temminckii,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,2,67,3.0
2355_3145,280,Courser,Bronze-winged,Rhinoptilus,chalcopterus,0.0,8.3,20.0,0.0,0.0,14.3,0.0,0.0,0.0,0.0,12.5,0.0,4,67,6.0
2355_3145,310,Sandgrouse,Double-banded,Pterocles,bicinctus,0.0,0.0,0.0,0.0,33.3,0.0,50.0,0.0,14.3,0.0,25.0,0.0,5,67,7.5
2355_3145,311,Pigeon,Speckled,Columba,guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,1,67,1.5
2355_3145,314,Dove,Red-eyed,Streptopelia,semitorquata,20.0,25.0,40.0,0.0,0.0,0.0,0.0,0.0,14.3,12.5,12.5,0.0,9,67,13.4
2355_3145,316,Dove,"Cape Turtle",Streptopelia,capicola,60.0,75.0,100.0,60.0,100.0,85.7,100.0,100.0,100.0,87.5,87.5,100.0,57,67,85.1
2355_3145,317,Dove,Laughing,Spilopelia,senegalensis,60.0,58.3,80.0,20.0,66.7,57.1,0.0,100.0,57.1,50.0,75.0,100.0,40,67,59.7
2355_3145,318,Dove,Namaqua,Oena,capensis,0.0,16.7,60.0,20.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,7,67,10.4
2355_3145,321,Dove,"Emerald-spotted Wood",Turtur,chalcospilos,80.0,83.3,100.0,60.0,33.3,85.7,100.0,100.0,57.1,75.0,87.5,100.0,53,67,79.1
2355_3145,323,Pigeon,"African Green",Treron,calvus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,1,67,1.5
2355_3145,328,Parrot,Brown-headed,Poicephalus,cryptoxanthus,60.0,33.3,40.0,40.0,66.7,28.6,0.0,100.0,85.7,62.5,12.5,25.0,29,67,43.3
2355_3145,339,Go-away-bird,Grey,Crinifer,concolor,60.0,66.7,80.0,60.0,66.7,71.4,50.0,100.0,71.4,62.5,50.0,75.0,44,67,65.7
