Pentad,Spp,Common_group,Common_species,Genus,Species,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total_Records,Total_Cards,ReportingRate
2435_2615,673,Batis,Chinspot,Batis,molitor,0.0,,100.0,0.0,,,,,0.0,33.3,,12.5,3,19,15.8
2435_2615,694,Pipit,Plain-backed,Anthus,leucophrys,0.0,,0.0,0.0,,,,,0.0,0.0,,12.5,1,19,5.3
2435_2615,695,Pipit,Buffy,Anthus,vaalensis,0.0,,0.0,0.0,,,,,0.0,0.0,,25.0,2,19,10.5
2435_2615,706,Shrike,"Lesser Grey",Lanius,minor,50.0,,100.0,0.0,,,,,0.0,0.0,,87.5,10,19,52.6
2435_2615,708,Shrike,Red-backed,Lanius,collurio,100.0,,100.0,0.0,,,,,0.0,0.0,,87.5,12,19,63.2
2435_2615,711,Shrike,Crimson-breasted,Laniarius,atrococcineus,25.0,,0.0,100.0,,,,,0.0,33.3,,37.5,6,19,31.6
2435_2615,714,Tchagra,Brown-crowned,Tchagra,australis,25.0,,0.0,100.0,,,,,0.0,0.0,,25.0,4,19,21.1
2435_2615,724,Shrike,Magpie,Urolestes,melanoleucus,75.0,,100.0,100.0,,,,,0.0,66.7,,37.5,10,19,52.6
2435_2615,730,Shrike,"Southern White-crowned",Eurocephalus,anguitimens,0.0,,0.0,0.0,,,,,0.0,33.3,,25.0,3,19,15.8
2435_2615,731,,Brubru,Nilaus,afer,0.0,,0.0,0.0,,,,,0.0,0.0,,25.0,2,19,10.5
2435_2615,734,Myna,Common,Acridotheres,tristis,25.0,,0.0,0.0,,,,,0.0,0.0,,50.0,5,19,26.3
2435_2615,735,Starling,Wattled,Creatophora,cinerea,25.0,,0.0,0.0,,,,,0.0,0.0,,50.0,5,19,26.3
2435_2615,736,Starling,Violet-backed,Cinnyricinclus,leucogaster,0.0,,0.0,0.0,,,,,0.0,0.0,,12.5,1,19,5.3
2435_2615,737,Starling,Cape,Lamprotornis,nitens,100.0,,100.0,100.0,,,,,0.0,66.7,,100.0,16,19,84.2
2435_2615,743,Starling,Burchell's,Lamprotornis,australis,50.0,,100.0,100.0,,,,,0.0,33.3,,62.5,10,19,52.6
2435_2615,748,Oxpecker,Red-billed,Buphagus,erythrorynchus,0.0,,0.0,100.0,,,,,0.0,0.0,,37.5,4,19,21.1
2435_2615,755,Sunbird,Marico,Cinnyris,mariquensis,0.0,,0.0,0.0,,,,,0.0,33.3,,25.0,3,19,15.8
2435_2615,779,Weaver,"Red-billed Buffalo",Bubalornis,niger,50.0,,100.0,0.0,,,,,0.0,0.0,,50.0,7,19,36.8
2435_2615,780,Sparrow-Weaver,"White-browed ",Plocepasser,mahali,0.0,,0.0,0.0,,,,,0.0,33.3,,12.5,2,19,10.5
2435_2615,785,Sparrow,Great,Passer,motitensis,25.0,,0.0,0.0,,,,,0.0,0.0,,0.0,1,19,5.3
2435_2615,789,Weaver,"Scaly-feathered ",Sporopipes,squamifrons,0.0,,100.0,100.0,,,,,0.0,33.3,,62.5,8,19,42.1
